Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Estimated Cost,Profit Margin %,ROI_Factor,Ship Delay,Shipping Class,Order Year,Order Month,Order Day,Sales_Performance,Is_Profitable
8110,CA-2018-160122,2018-11-18,2018-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,16.6752,38.9088,30.0,0.4285714285714286,5,Standard,2018,November,18,Low Sales,True
8111,CA-2018-160122,2018-11-18,2018-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter In Burgundy,127.386,38.215799999999994,89.1702,30.0,0.42857142857142855,5,Standard,2018,November,18,Medium Sales,True
8112,CA-2017-130393,2017-12-01,2017-12-03,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,74.529,173.901,30.0,0.42857142857142855,2,Express,2017,December,1,Medium Sales,True
8113,CA-2017-130393,2017-12-01,2017-12-03,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,3.4943999999999997,8.1536,30.0,0.4285714285714285,2,Express,2017,December,1,Low Sales,True
8114,CA-2017-130393,2017-12-01,2017-12-03,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager'S Chair, Indigo",85.246,25.5738,59.6722,30.0,0.42857142857142855,2,Express,2017,December,1,Low Sales,True
8115,CA-2018-144820,2018-10-03,2018-10-07,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64,6.192,14.448,30.0,0.42857142857142855,4,Standard,2018,October,3,Low Sales,True
8116,CA-2018-101014,2018-08-29,2018-09-04,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,44.406,103.614,30.0,0.42857142857142855,6,Late,2018,August,29,Medium Sales,True
8117,CA-2018-105543,2018-11-24,2018-11-24,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases And Tops For Staxonsteel/High-Stak Systems,33.29,9.987,23.302999999999997,30.0,0.4285714285714286,0,Express,2018,November,24,Low Sales,True
8118,US-2018-113201,2018-06-30,2018-07-05,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,61.48499999999999,143.465,30.0,0.4285714285714285,5,Standard,2018,June,30,Medium Sales,True
8119,US-2018-106551,2018-07-22,2018-07-27,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,157.9032,368.4408000000001,30.0,0.4285714285714285,5,Standard,2018,July,22,Medium Sales,True
8120,CA-2017-116722,2017-11-11,2017-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,12.588,29.372,30.0,0.42857142857142855,5,Standard,2017,November,11,Low Sales,True
8121,CA-2017-116722,2017-11-11,2017-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,135.3456,315.8064,30.0,0.42857142857142855,5,Standard,2017,November,11,Medium Sales,True
8122,CA-2017-116722,2017-11-11,2017-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,31.504,9.4512,22.0528,30.0,0.42857142857142855,5,Standard,2017,November,11,Low Sales,True
8123,CA-2015-138128,2015-12-09,2015-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,9.2016,21.4704,30.0,0.4285714285714285,6,Late,2015,December,9,Low Sales,True
8124,CA-2015-138128,2015-12-09,2015-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,Technology,Copiers,Canon Pc940 Copier,1079.976,323.99280000000005,755.9832000000001,30.0,0.42857142857142855,6,Late,2015,December,9,High Sales,True
8125,US-2018-150070,2018-09-07,2018-09-12,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,48.470400000000005,113.0976,30.0,0.4285714285714286,5,Standard,2018,September,7,Medium Sales,True
8126,CA-2016-137064,2016-02-06,2016-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002049,Office Supplies,Binders,Unikeep View Case Binders,2.934,0.8802,2.0538000000000003,30.0,0.4285714285714285,7,Late,2016,February,6,Low Sales,True
8127,CA-2016-137064,2016-02-06,2016-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 Gb Usb 2.0 Flash Drive,18.528,5.5584,12.9696,30.0,0.42857142857142855,7,Late,2016,February,6,Low Sales,True
8128,CA-2016-137064,2016-02-06,2016-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets And Add-On Units",670.752,201.2256,469.52639999999997,30.0,0.42857142857142855,7,Late,2016,February,6,Medium Sales,True
8129,CA-2018-157350,2018-08-26,2018-09-01,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,19.487999999999996,45.471999999999994,30.0,0.42857142857142855,6,Late,2018,August,26,Low Sales,True
8130,CA-2015-127866,2015-07-20,2015-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute Cd-R Spindle, 50/Pack",41.94,12.581999999999999,29.357999999999997,30.0,0.4285714285714286,3,Standard,2015,July,20,Low Sales,True
8131,CA-2015-127866,2015-07-20,2015-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,3.588,8.372,30.0,0.4285714285714286,3,Standard,2015,July,20,Low Sales,True
8132,CA-2015-127866,2015-07-20,2015-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-AR-10003481,Office Supplies,Art,Newell 348,13.12,3.9359999999999995,9.184,30.0,0.42857142857142855,3,Standard,2015,July,20,Low Sales,True
8133,CA-2015-127866,2015-07-20,2015-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,160.623,374.787,30.0,0.42857142857142855,3,Standard,2015,July,20,Medium Sales,True
8134,CA-2016-131352,2016-10-08,2016-10-13,Standard Class,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats For Medium Pile Carpet, Standard Lip, 36"" X 48""",72.78,21.834,50.946,30.0,0.4285714285714286,5,Standard,2016,October,8,Low Sales,True
8135,CA-2016-121776,2016-02-16,2016-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,11.052000000000001,25.788000000000004,30.0,0.42857142857142855,5,Standard,2016,February,16,Low Sales,True
8136,CA-2016-121776,2016-02-16,2016-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,26.313,61.39699999999999,30.0,0.4285714285714286,5,Standard,2016,February,16,Low Sales,True
8137,CA-2017-118073,2017-08-12,2017-08-16,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,Bpi Conference Tables,562.2925,168.68775,393.60475,30.0,0.42857142857142855,4,Standard,2017,August,12,Medium Sales,True
8138,CA-2015-103219,2015-11-09,2015-11-13,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,16.956,39.56400000000001,30.0,0.4285714285714285,4,Standard,2015,November,9,Low Sales,True
8139,CA-2017-102561,2017-07-18,2017-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,11.264,3.3791999999999995,7.8848,30.0,0.4285714285714285,4,Standard,2017,July,18,Low Sales,True
8140,CA-2017-102561,2017-07-18,2017-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,85.22399999999999,198.856,30.0,0.42857142857142855,4,Standard,2017,July,18,Medium Sales,True
8141,CA-2017-102561,2017-07-18,2017-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,18.496,5.548799999999999,12.947199999999999,30.0,0.42857142857142855,4,Standard,2017,July,18,Low Sales,True
8142,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,4.419,10.311,30.0,0.42857142857142855,5,Standard,2017,February,5,Low Sales,True
8143,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,55.961999999999996,130.578,30.0,0.42857142857142855,5,Standard,2017,February,5,Medium Sales,True
8144,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,167.31839999999997,390.40959999999995,30.0,0.42857142857142855,5,Standard,2017,February,5,Medium Sales,True
8145,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000Mah Usb Portable Charger,159.968,47.990399999999994,111.9776,30.0,0.42857142857142855,5,Standard,2017,February,5,Medium Sales,True
8146,US-2015-112949,2015-06-20,2015-06-27,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare Hepa Air Cleaner,471.9,141.57,330.33,30.0,0.42857142857142855,7,Late,2015,June,20,Medium Sales,True
8147,US-2015-112949,2015-06-20,2015-06-27,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,1.056,2.464,30.0,0.4285714285714286,7,Late,2015,June,20,Low Sales,True
8148,US-2018-146822,2018-06-09,2018-06-14,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South,OFF-PA-10000249,Office Supplies,Paper,Easy-Staple Paper,49.12,14.735999999999999,34.384,30.0,0.42857142857142855,5,Standard,2018,June,9,Low Sales,True
8149,US-2017-131058,2017-12-27,2017-12-31,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,6.048,14.112,30.0,0.42857142857142855,4,Standard,2017,December,27,Low Sales,True
8150,CA-2015-167997,2015-01-26,2015-01-29,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,3.2039999999999997,7.476,30.0,0.42857142857142855,3,Standard,2015,January,26,Low Sales,True
8151,CA-2015-167997,2015-01-26,2015-01-29,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish On Steel, Gray",141.96,42.588,99.37200000000001,30.0,0.42857142857142855,3,Standard,2015,January,26,Medium Sales,True
8152,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,9.743999999999998,22.735999999999997,30.0,0.42857142857142855,2,Express,2018,March,23,Low Sales,True
8153,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20.04,6.012,14.027999999999999,30.0,0.4285714285714286,2,Express,2018,March,23,Low Sales,True
8154,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,TEC-CO-10004722,Technology,Copiers,Canon Imageclass 2200 Advanced Copier,13999.96,4199.987999999999,9799.972,30.0,0.4285714285714285,2,Express,2018,March,23,High Sales,True
8155,US-2018-143770,2018-03-20,2018-03-24,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,TEC-AC-10002842,Technology,Accessories,Wd My Passport Ultra 2Tb Portable External Hard Drive,238.0,71.39999999999999,166.60000000000002,30.0,0.42857142857142844,4,Standard,2018,March,20,Medium Sales,True
8156,US-2018-143770,2018-03-20,2018-03-24,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,18.588,43.372,30.0,0.4285714285714286,4,Standard,2018,March,20,Low Sales,True
8157,CA-2017-131296,2017-10-04,2017-10-09,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,71.8116,167.56040000000002,30.0,0.42857142857142855,5,Standard,2017,October,4,Medium Sales,True
8158,CA-2017-103464,2017-11-18,2017-11-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10002842,Technology,Accessories,Wd My Passport Ultra 2Tb Portable External Hard Drive,595.0,178.5,416.5,30.0,0.42857142857142855,4,Standard,2017,November,18,Medium Sales,True
8159,CA-2018-136238,2018-12-26,2019-01-01,Standard Class,KB-16240,Karen Bern,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,16.032,4.8096,11.2224,30.0,0.42857142857142855,6,Late,2018,December,26,Low Sales,True
8160,CA-2017-120803,2017-03-09,2017-03-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,59.925,139.825,30.0,0.4285714285714286,4,Standard,2017,March,9,Medium Sales,True
8161,CA-2017-134138,2017-02-16,2017-02-20,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,68.388,159.572,30.0,0.4285714285714286,4,Standard,2017,February,16,Medium Sales,True
8162,CA-2016-120915,2016-09-28,2016-10-03,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone And Remote",293.52,88.056,205.464,30.0,0.42857142857142855,5,Standard,2016,September,28,Medium Sales,True
8163,CA-2016-120915,2016-09-28,2016-10-03,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital Phone,307.98,92.394,215.586,30.0,0.42857142857142855,5,Standard,2016,September,28,Medium Sales,True
8164,CA-2016-168207,2016-11-02,2016-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,29.087999999999997,67.872,30.0,0.42857142857142855,4,Standard,2016,November,2,Low Sales,True
8165,CA-2016-168207,2016-11-02,2016-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001524,Office Supplies,Binders,Gbc Premium Transparent Covers With Diagonal Lined Pattern,117.488,35.2464,82.2416,30.0,0.42857142857142855,4,Standard,2016,November,2,Medium Sales,True
8166,CA-2016-168207,2016-11-02,2016-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3.5856,8.3664,30.0,0.42857142857142855,4,Standard,2016,November,2,Low Sales,True
8167,CA-2016-168207,2016-11-02,2016-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,153.7497,358.74930000000006,30.0,0.4285714285714285,4,Standard,2016,November,2,Medium Sales,True
8168,CA-2017-144148,2017-07-31,2017-08-05,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,258.9384,604.1896,30.0,0.42857142857142855,5,Standard,2017,July,31,Medium Sales,True
8169,CA-2018-107174,2018-11-06,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,611.058,1425.802,30.0,0.4285714285714286,7,Late,2018,November,6,High Sales,True
8170,CA-2018-107174,2018-11-06,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,134.8704,314.69759999999997,30.0,0.4285714285714286,7,Late,2018,November,6,Medium Sales,True
8171,CA-2018-107174,2018-11-06,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10001465,Technology,Accessories,Sandisk Cruzer 64 Gb Usb Flash Drive,108.96,32.687999999999995,76.27199999999999,30.0,0.42857142857142855,7,Late,2018,November,6,Medium Sales,True
